"datePulled","code","shortName","collectionName","asset","deviveType","primOwner","sysAdmin","rmfAction","isso","ccbSAActions","other","lastTouched","stigs","benchmarks","assessed","submitted","accepted","rejected","cat3","cat2","cat1"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163NB437945","","","","","","","","1 d","17","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Microsoft_Access_2016 MS_Dot_Net_Framework Google_Chrome_Current_Windows MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneNote_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Outlook_2016 Microsoft_Publisher_2016 Microsoft_Skype_for_Business_2016 Microsoft_Word_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG","98.74%","0.00%","0.00%","0.00%","1","2","0"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163NB437979","","","","","","","","1 d","15","MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneNote_2016 Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_OneDrive Microsoft_Publisher_2016 Microsoft_Skype_for_Business_2016 Microsoft_Word_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG","98.60%","0.00%","0.00%","0.00%","1","2","0"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163NB437987","","","","","","","","1 d","17","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Edge_STIG MS_Defender_Antivirus Microsoft_OneNote_2016 Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_Skype_for_Business_2016 Microsoft_Publisher_2016 Microsoft_PowerPoint_2016 Windows_Firewall_with_Advanced_Security Microsoft_Word_2016 MS_Windows_10_STIG","98.74%","0.00%","0.00%","0.00%","1","2","0"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163NB437998","","","","","","","","1 d","16","Google_Chrome_Current_Windows Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG MS_Dot_Net_Framework Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_OneNote_2016 Microsoft_Skype_for_Business_2016 Microsoft_Publisher_2016 Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG","98.83%","98.25%","0.00%","0.00%","1","2","0"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163NB438000","","","","","","","","1 d","17","MS_Dot_Net_Framework Google_Chrome_Current_Windows IE_11_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_OneDrive Microsoft_Office_System_2016 Microsoft_OneNote_2016 Microsoft_Outlook_2016 Microsoft_Publisher_2016 Microsoft_PowerPoint_2016 Microsoft_Skype_for_Business_2016 Microsoft_Word_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG","99.03%","98.30%","0.00%","0.00%","1","2","1"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163NB438021","","","","","","","","1 d","15","MS_Dot_Net_Framework MS_Defender_Antivirus Microsoft_Access_2016 MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_OneNote_2016 Microsoft_PowerPoint_2016 Microsoft_Outlook_2016 Microsoft_Publisher_2016 Microsoft_Skype_for_Business_2016 Microsoft_Word_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG","98.76%","0.00%","0.00%","0.00%","2","2","0"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK211131","","","","","","","","1 d","10","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_OneDrive MS_Windows_10_STIG IE_11_STIG MOZ_Firefox_STIG Windows_Firewall_with_Advanced_Security","99.69%","96.58%","65.99%","0.00%","4","3","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK211161","","","","","","","","1 d","15","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.76%","99.15%","79.90%","0.00%","4","5","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK211163","","","","","","","","1 d","15","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.76%","97.69%","77.83%","0.00%","2","3","0"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK211409","","","","","","","","7 d","14","Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.62%","97.74%","77.23%","0.00%","4","4","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK211412","","","","","","","","1 d","12","Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.72%","97.49%","74.44%","0.00%","4","3","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK211844","","","","","","","","1 d","16","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework IE_11_STIG Microsoft_Access_2016 MS_Defender_Antivirus Microsoft_Office_System_2016 MS_Edge_STIG Microsoft_OneDrive Microsoft_Excel_2016 Microsoft_OneNote_2016 Microsoft_Publisher_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG","98.98%","97.45%","0.00%","0.00%","5","3","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK211850","","","","","","","","1 d","13","Google_Chrome_Current_Windows MS_Dot_Net_Framework JRE_8_and_Windows_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.73%","95.08%","72.54%","0.00%","4","5","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK211954","","","","","","","","7 d","15","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.63%","97.32%","77.47%","0.00%","4","4","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK211963","","","","","","","","1 d","15","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.76%","97.32%","77.22%","0.00%","4","3","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212030","","","","","","","","1 d","13","Google_Chrome_Current_Windows MS_Dot_Net_Framework JRE_8_and_Windows_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.73%","97.13%","74.86%","0.00%","4","5","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212097","","","","","","","","1 d","14","Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.75%","97.61%","77.11%","0.00%","4","3","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212133","","","","","","","","1 d","10","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_OneDrive MS_Windows_10_STIG IE_11_STIG MOZ_Firefox_STIG Windows_Firewall_with_Advanced_Security","99.69%","91.77%","61.18%","0.00%","5","13","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212243","","","","","","","","43 d","15","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG","98.68%","96.76%","80.10%","0.00%","4","10","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212249","","","","","","","","1 d","15","Google_Chrome_Current_Windows MS_Dot_Net_Framework Adobe_Acrobat_Reader_DC_Continuous_Track_STIG IE_11_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_PowerPoint_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Windows_Firewall_with_Advanced_Security Microsoft_Word_2016 MS_Windows_10_STIG","99.03%","97.81%","0.00%","0.00%","4","2","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212250","","","","","","","","1 d","16","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework JRE_8_and_Windows_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.76%","97.37%","77.66%","0.00%","2","5","1"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212269","","","","","","","","1 d","14","Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.75%","97.74%","76.98%","0.00%","4","3","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212282","","","","","","","","1 d","14","Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.75%","97.74%","76.98%","0.00%","4","3","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212304","","","","","","","","1 d","15","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.76%","99.27%","80.02%","0.00%","4","3","1"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212308","","","","","","","","1 d","16","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG Microsoft_OneDrive IE_11_STIG Windows_Firewall_with_Advanced_Security","99.77%","97.31%","77.89%","0.00%","5","3","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212317","","","","","","","","1 d","13","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework IE_11_STIG Microsoft_Excel_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Office_System_2016 Microsoft_PowerPoint_2016 Microsoft_OneDrive Microsoft_Word_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG","98.92%","97.44%","0.00%","0.00%","5","2","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212319","","","","","","","","1 d","13","Google_Chrome_Current_Windows MS_Dot_Net_Framework JRE_8_and_Windows_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.73%","97.13%","74.86%","0.00%","4","5","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212338","","","","","","","","1 d","15","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG Microsoft_Access_2016 Microsoft_Outlook_2016 IE_11_STIG Windows_Firewall_with_Advanced_Security","99.76%","97.32%","77.22%","0.00%","4","3","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212340","","","","","","","","160 d","13","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG JRE_8_and_Windows_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG","99.84%","99.84%","99.84%","0.00%","6","8","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212349","","","","","","","","43 d","9","MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG","98.45%","96.50%","95.92%","0.00%","5","4","1"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212386","","","","","","","","1 d","16","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.77%","97.19%","77.78%","0.00%","5","3","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212403","","","","","","","","1 d","14","Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.75%","97.74%","77.23%","0.00%","4","3","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212410","","","","","","","","1 d","15","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.76%","99.27%","80.02%","0.00%","4","3","1"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212422","","","","","","","","1 d","14","Adobe_Acrobat_Pro_DC_Continuous_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.75%","99.00%","79.30%","0.00%","4","5","0"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212425","","","","","","","","1 d","15","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.76%","97.69%","77.83%","0.00%","1","4","1"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212433","","","","","","","","1 d","13","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG Microsoft_OneDrive IE_11_STIG Windows_Firewall_with_Advanced_Security","99.73%","97.57%","75.61%","0.00%","1","3","1"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212439","","","","","","","","1 d","17","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG JRE_8_and_Windows_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Visio_2016 Microsoft_Word_2016 MS_Windows_10_STIG Microsoft_Outlook_2016 IE_11_STIG Windows_Firewall_with_Advanced_Security","99.65%","99.08%","80.88%","0.00%","5","5","1"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212444","","","","","","","","1 d","17","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG JRE_8_and_Windows_STIG Windows_Firewall_with_Advanced_Security","99.54%","95.06%","76.35%","0.00%","1","6","1"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212472","","","","","","","","21 h","14","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework JRE_8_and_Windows_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.74%","96.97%","75.46%","0.00%","1","5","1"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212482","","","","","","","","1 d","15","Google_Chrome_Current_Windows MS_Dot_Net_Framework JRE_8_and_Windows_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Adobe_Acrobat_Reader_DC_Continuous_Track_STIG MOZ_Firefox_STIG Windows_Firewall_with_Advanced_Security","99.75%","94.32%","69.70%","0.00%","2","4","2"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212486","","","","","","","","43 d","12","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG","98.61%","95.70%","76.56%","0.00%","8","10","3"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212507","","","","","","","","1 d","13","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.73%","99.19%","77.90%","0.00%","2","4","1"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212513","","","","","","","","7 d","14","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework JRE_8_and_Windows_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.60%","97.36%","75.86%","0.00%","2","5","0"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212522","","","","","","","","7 d","15","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.51%","97.56%","77.47%","0.00%","2","5","1"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212525","","","","","","","","43 d","13","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG","98.72%","97.19%","77.93%","0.00%","2","9","1"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212538","","","","","","","","43 d","12","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG","98.61%","96.91%","96.14%","0.00%","2","8","1"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212543","","","","","","","","160 d","13","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG Microsoft_OneDrive","100.00%","100.00%","100.00%","0.00%","1","6","1"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212548","","","","","","","","1 d","9","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_OneDrive MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.67%","93.44%","68.36%","0.00%","2","14","1"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212553","","","","","","","","1 d","13","Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Visio_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.59%","97.81%","75.45%","0.00%","1","4","1"
"2024-02-14","70","NCCM","NP_C70-NCCM_Zone B","NP0163WK212557","","","","","","","","7 d","16","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.65%","99.30%","80.58%","0.00%","2","4","1"
